SAL_CODE21,SAL_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area
21741,Moondarra,2,Victoria,AUS,Australia,122.3932,http://linked.data.gov.au/dataset/asgsed3/SAL/21741,0.637955859606,0.0125623570169
21742,Moonee Ponds,2,Victoria,AUS,Australia,4.3551,http://linked.data.gov.au/dataset/asgsed3/SAL/21742,0.114523469625,0.000445357075103
21743,Moonlight Flat (Central Goldfields - Vic.),2,Victoria,AUS,Australia,14.0911,http://linked.data.gov.au/dataset/asgsed3/SAL/21743,0.24256259986,0.00142735008346
21744,Moonlight Flat (Mount Alexander - Vic.),2,Victoria,AUS,Australia,3.0677,http://linked.data.gov.au/dataset/asgsed3/SAL/21744,0.0959070375843,0.000310807308585
21745,Moora (Vic.),2,Victoria,AUS,Australia,15.2589,http://linked.data.gov.au/dataset/asgsed3/SAL/21745,0.178598678406,0.00153685901949
21746,Moorabbin,2,Victoria,AUS,Australia,4.5832,http://linked.data.gov.au/dataset/asgsed3/SAL/21746,0.108880183842,0.000469729775092
21747,Moorabbin Airport,2,Victoria,AUS,Australia,2.9975,http://linked.data.gov.au/dataset/asgsed3/SAL/21747,0.0784919440115,0.000307375620447
21748,Moorabool,2,Victoria,AUS,Australia,25.4631,http://linked.data.gov.au/dataset/asgsed3/SAL/21748,0.275806748859,0.00261357223465
21749,Mooralla,2,Victoria,AUS,Australia,238.6488,http://linked.data.gov.au/dataset/asgsed3/SAL/21749,0.783520522146,0.0242831666766
21750,Moorilim,2,Victoria,AUS,Australia,31.1442,http://linked.data.gov.au/dataset/asgsed3/SAL/21750,0.375549955088,0.00313789091276
21751,Moormbool West,2,Victoria,AUS,Australia,139.6199,http://linked.data.gov.au/dataset/asgsed3/SAL/21751,0.544935257975,0.0140983692686
21752,Moornapa,2,Victoria,AUS,Australia,202.7714,http://linked.data.gov.au/dataset/asgsed3/SAL/21752,0.974642328576,0.0207152058776
21753,Moorngag,2,Victoria,AUS,Australia,41.8159,http://linked.data.gov.au/dataset/asgsed3/SAL/21753,0.285809640837,0.00421865667946
21754,Moorooduc,2,Victoria,AUS,Australia,42.8797,http://linked.data.gov.au/dataset/asgsed3/SAL/21754,0.281966443454,0.00441299403507
21755,Mooroolbark,2,Victoria,AUS,Australia,12.5016,http://linked.data.gov.au/dataset/asgsed3/SAL/21755,0.208186442818,0.00127864476557
21756,Mooroopna,2,Victoria,AUS,Australia,39.9733,http://linked.data.gov.au/dataset/asgsed3/SAL/21756,0.396978602057,0.00401558985549
21757,Mooroopna North,2,Victoria,AUS,Australia,40.9691,http://linked.data.gov.au/dataset/asgsed3/SAL/21757,0.404736320171,0.00411178435945
21758,Mooroopna North West,2,Victoria,AUS,Australia,19.9354,http://linked.data.gov.au/dataset/asgsed3/SAL/21758,0.19713613758,0.00200134004195
21759,Moranding,2,Victoria,AUS,Australia,31.2499,http://linked.data.gov.au/dataset/asgsed3/SAL/21759,0.287754457106,0.00317310355778
21760,Mordialloc,2,Victoria,AUS,Australia,4.4068,http://linked.data.gov.au/dataset/asgsed3/SAL/21760,0.10260745342,0.000451980298409
21761,Morgiana,2,Victoria,AUS,Australia,32.1807,http://linked.data.gov.au/dataset/asgsed3/SAL/21761,0.356132254943,0.00328895127044
21762,Moriac,2,Victoria,AUS,Australia,17.9486,http://linked.data.gov.au/dataset/asgsed3/SAL/21762,0.201467286635,0.00184719461958
21763,Mornington (Vic.),2,Victoria,AUS,Australia,21.0928,http://linked.data.gov.au/dataset/asgsed3/SAL/21763,0.225375677421,0.00217034525908
21764,Moroka,2,Victoria,AUS,Australia,136.1005,http://linked.data.gov.au/dataset/asgsed3/SAL/21764,0.709586967501,0.0138656139276
21765,Morrisons,2,Victoria,AUS,Australia,68.5816,http://linked.data.gov.au/dataset/asgsed3/SAL/21765,0.491685149638,0.00701277181424
21766,Morrl Morrl,2,Victoria,AUS,Australia,37.3771,http://linked.data.gov.au/dataset/asgsed3/SAL/21766,0.401500339561,0.00377714909722
21767,Mortlake (Vic.),2,Victoria,AUS,Australia,354.4928,http://linked.data.gov.au/dataset/asgsed3/SAL/21767,1.08937778979,0.0363898288234
21768,Morton Plains,2,Victoria,AUS,Australia,136.036,http://linked.data.gov.au/dataset/asgsed3/SAL/21768,0.597539209466,0.0136107964512
21769,Morwell,2,Victoria,AUS,Australia,44.7948,http://linked.data.gov.au/dataset/asgsed3/SAL/21769,0.371013361606,0.00460877262618
21770,Mossiface,2,Victoria,AUS,Australia,10.9619,http://linked.data.gov.au/dataset/asgsed3/SAL/21770,0.182514992033,0.0011205452253
21771,Mount Alfred,2,Victoria,AUS,Australia,61.5855,http://linked.data.gov.au/dataset/asgsed3/SAL/21771,0.532310097818,0.00615584301042
21772,Mount Beauty,2,Victoria,AUS,Australia,53.8002,http://linked.data.gov.au/dataset/asgsed3/SAL/21772,0.373953460258,0.00542898343219
21773,Mount Beckworth,2,Victoria,AUS,Australia,24.8008,http://linked.data.gov.au/dataset/asgsed3/SAL/21773,0.244493182654,0.00252072037145
21774,Mount Best,2,Victoria,AUS,Australia,15.9951,http://linked.data.gov.au/dataset/asgsed3/SAL/21774,0.242760943907,0.00165380475763
21775,Mount Bolton,2,Victoria,AUS,Australia,25.7943,http://linked.data.gov.au/dataset/asgsed3/SAL/21775,0.264431882335,0.00262344372563
21776,Mount Bruno,2,Victoria,AUS,Australia,22.8531,http://linked.data.gov.au/dataset/asgsed3/SAL/21776,0.216525582559,0.0022934816655
21777,Mount Buffalo,2,Victoria,AUS,Australia,205.3172,http://linked.data.gov.au/dataset/asgsed3/SAL/21777,0.791116595461,0.020713761042
21778,Mount Buller,2,Victoria,AUS,Australia,972.7301000000001,http://linked.data.gov.au/dataset/asgsed3/SAL/21778,2.15080291141,0.0988100358836
21779,Mount Burnett,2,Victoria,AUS,Australia,10.2179,http://linked.data.gov.au/dataset/asgsed3/SAL/21779,0.203545291095,0.0010477278248
21780,Mount Bute,2,Victoria,AUS,Australia,66.0122,http://linked.data.gov.au/dataset/asgsed3/SAL/21780,0.393246791057,0.00675958766591
21781,Mount Camel,2,Victoria,AUS,Australia,63.5186,http://linked.data.gov.au/dataset/asgsed3/SAL/21781,0.504950985167,0.00641421062678
21782,Mount Cameron,2,Victoria,AUS,Australia,31.5861,http://linked.data.gov.au/dataset/asgsed3/SAL/21782,0.254030077756,0.00320587480736
21783,Mount Clear,2,Victoria,AUS,Australia,10.1515,http://linked.data.gov.au/dataset/asgsed3/SAL/21783,0.16733171579,0.0010358065239
21784,Mount Cole,2,Victoria,AUS,Australia,52.2887,http://linked.data.gov.au/dataset/asgsed3/SAL/21784,0.376448286081,0.00531101631178
21785,Mount Cole Creek,2,Victoria,AUS,Australia,39.6514,http://linked.data.gov.au/dataset/asgsed3/SAL/21785,0.287129512157,0.00402549137774
21786,Mount Cottrell,2,Victoria,AUS,Australia,66.2043,http://linked.data.gov.au/dataset/asgsed3/SAL/21786,0.454816416051,0.0067715858817
21787,Mount Dandenong,2,Victoria,AUS,Australia,7.9363,http://linked.data.gov.au/dataset/asgsed3/SAL/21787,0.147264944686,0.00081226150897
21788,Mount Doran,2,Victoria,AUS,Australia,6.5788,http://linked.data.gov.au/dataset/asgsed3/SAL/21788,0.15362958716,0.000672322746139
21789,Mount Dryden,2,Victoria,AUS,Australia,41.0463,http://linked.data.gov.au/dataset/asgsed3/SAL/21789,0.288170512263,0.00415767485967
21790,Mount Duneed,2,Victoria,AUS,Australia,52.1088,http://linked.data.gov.au/dataset/asgsed3/SAL/21790,0.414313362213,0.00536270589687
21791,Mount Eccles,2,Victoria,AUS,Australia,20.3055,http://linked.data.gov.au/dataset/asgsed3/SAL/21791,0.289837142379,0.0020935519817
21792,Mount Egerton,2,Victoria,AUS,Australia,55.9257,http://linked.data.gov.au/dataset/asgsed3/SAL/21792,0.57435260366,0.00570964690298
21793,Mount Eliza,2,Victoria,AUS,Australia,23.2077,http://linked.data.gov.au/dataset/asgsed3/SAL/21793,0.211589774947,0.00238682422419
21794,Mount Emu,2,Victoria,AUS,Australia,56.3933,http://linked.data.gov.au/dataset/asgsed3/SAL/21794,0.415536234605,0.00575404346514
21795,Mount Evelyn,2,Victoria,AUS,Australia,16.9894,http://linked.data.gov.au/dataset/asgsed3/SAL/21795,0.224832634622,0.00173775814631
21796,Mount Franklin,2,Victoria,AUS,Australia,17.1562,http://linked.data.gov.au/dataset/asgsed3/SAL/21796,0.200703405611,0.00174263037123
21797,Mount Glasgow,2,Victoria,AUS,Australia,12.3459,http://linked.data.gov.au/dataset/asgsed3/SAL/21797,0.183870044421,0.00125310976927
21798,Mount Helen,2,Victoria,AUS,Australia,12.3335,http://linked.data.gov.au/dataset/asgsed3/SAL/21798,0.186331755149,0.00125884353876
21799,Mount Hooghly,2,Victoria,AUS,Australia,45.7876,http://linked.data.gov.au/dataset/asgsed3/SAL/21799,0.375887571991,0.00463004985165
21800,Mount Lonarch,2,Victoria,AUS,Australia,69.9769,http://linked.data.gov.au/dataset/asgsed3/SAL/21800,0.519149931663,0.00710863028767
21801,Mount Macedon,2,Victoria,AUS,Australia,34.0169,http://linked.data.gov.au/dataset/asgsed3/SAL/21801,0.311445819728,0.00346127426704
21802,Mount Major,2,Victoria,AUS,Australia,15.4602,http://linked.data.gov.au/dataset/asgsed3/SAL/21802,0.194619428118,0.00155240564474
21803,Mount Martha,2,Victoria,AUS,Australia,30.2094,http://linked.data.gov.au/dataset/asgsed3/SAL/21803,0.257743587218,0.00311025821895
21804,Mount Mercer,2,Victoria,AUS,Australia,107.5364,http://linked.data.gov.au/dataset/asgsed3/SAL/21804,0.536448970219,0.0110064939183
21805,Mount Moriac,2,Victoria,AUS,Australia,40.6493,http://linked.data.gov.au/dataset/asgsed3/SAL/21805,0.332865640006,0.0041814952373
21806,Mount Napier,2,Victoria,AUS,Australia,32.5074,http://linked.data.gov.au/dataset/asgsed3/SAL/21806,0.299138606075,0.00333010955984
21807,Mount Pleasant (Vic.),2,Victoria,AUS,Australia,2.0342,http://linked.data.gov.au/dataset/asgsed3/SAL/21807,0.0755599949589,0.000207493769189
21808,Mount Prospect,2,Victoria,AUS,Australia,13.9529,http://linked.data.gov.au/dataset/asgsed3/SAL/21808,0.253143652984,0.00141973324321
21809,Mount Richmond,2,Victoria,AUS,Australia,325.0732,http://linked.data.gov.au/dataset/asgsed3/SAL/21809,0.879775115196,0.0334136097286
21810,Mount Rowan,2,Victoria,AUS,Australia,8.605600000000003,http://linked.data.gov.au/dataset/asgsed3/SAL/21810,0.1215282533,0.000876874525141
21811,Mount Sabine,2,Victoria,AUS,Australia,5.0269,http://linked.data.gov.au/dataset/asgsed3/SAL/21811,0.166812417373,0.000520077646222
21812,Mount Tassie,2,Victoria,AUS,Australia,19.5037,http://linked.data.gov.au/dataset/asgsed3/SAL/21812,0.219716647535,0.00201109090882
21813,Mount Taylor,2,Victoria,AUS,Australia,86.4024,http://linked.data.gov.au/dataset/asgsed3/SAL/21813,0.5627787607,0.008830054768
21814,Mount Toolebewong,2,Victoria,AUS,Australia,13.9381,http://linked.data.gov.au/dataset/asgsed3/SAL/21814,0.194914049461,0.00142432042427
21815,Mount Wallace,2,Victoria,AUS,Australia,68.5119,http://linked.data.gov.au/dataset/asgsed3/SAL/21815,0.52779479001,0.00700226931962
21816,Mount Waverley,2,Victoria,AUS,Australia,15.1846,http://linked.data.gov.au/dataset/asgsed3/SAL/21816,0.158560277588,0.00155504026993
21817,Mountain Bay,2,Victoria,AUS,Australia,9.5905,http://linked.data.gov.au/dataset/asgsed3/SAL/21817,0.292884313709,0.000973364795134
21818,Mountain View (Vic.),2,Victoria,AUS,Australia,21.33,http://linked.data.gov.au/dataset/asgsed3/SAL/21818,0.25044613702,0.00219682446762
21819,Moutajup,2,Victoria,AUS,Australia,105.008,http://linked.data.gov.au/dataset/asgsed3/SAL/21819,0.630841882217,0.0107244774754
21820,Moyhu,2,Victoria,AUS,Australia,97.2304,http://linked.data.gov.au/dataset/asgsed3/SAL/21820,0.599096807368,0.00979179999054
21821,Moyreisk,2,Victoria,AUS,Australia,66.6239,http://linked.data.gov.au/dataset/asgsed3/SAL/21821,0.427732456592,0.00673344148571
21822,Moyston,2,Victoria,AUS,Australia,227.3529,http://linked.data.gov.au/dataset/asgsed3/SAL/21822,0.860652463002,0.0231021400843
21823,Muckatah,2,Victoria,AUS,Australia,35.2583,http://linked.data.gov.au/dataset/asgsed3/SAL/21823,0.282042478821,0.00352439318732
21824,Muckleford,2,Victoria,AUS,Australia,52.0335,http://linked.data.gov.au/dataset/asgsed3/SAL/21824,0.422401697102,0.00527100406588
21825,Muckleford South,2,Victoria,AUS,Australia,19.1652,http://linked.data.gov.au/dataset/asgsed3/SAL/21825,0.230782422361,0.00194279098855
21826,Mudgegonga,2,Victoria,AUS,Australia,153.8073,http://linked.data.gov.au/dataset/asgsed3/SAL/21826,0.722386888123,0.0154698120097
21827,Mulgrave (Vic.),2,Victoria,AUS,Australia,10.7328,http://linked.data.gov.au/dataset/asgsed3/SAL/21827,0.208436564742,0.00109977640583
21828,Mumbannar,2,Victoria,AUS,Australia,407.9138,http://linked.data.gov.au/dataset/asgsed3/SAL/21828,1.00165420942,0.0417970343013
21829,Mundoona,2,Victoria,AUS,Australia,32.7974,http://linked.data.gov.au/dataset/asgsed3/SAL/21829,0.316225454278,0.0032849932169
21830,Munro,2,Victoria,AUS,Australia,121.8319,http://linked.data.gov.au/dataset/asgsed3/SAL/21830,0.665987603937,0.0124808802856
21831,Muntham,2,Victoria,AUS,Australia,25.647,http://linked.data.gov.au/dataset/asgsed3/SAL/21831,0.312071296665,0.00261580647872
21832,Murchison (Vic.),2,Victoria,AUS,Australia,100.3669,http://linked.data.gov.au/dataset/asgsed3/SAL/21832,0.592393696489,0.0101116032525
21833,Murchison East,2,Victoria,AUS,Australia,29.5709,http://linked.data.gov.au/dataset/asgsed3/SAL/21833,0.293326282047,0.0029787477862
21834,Murchison North,2,Victoria,AUS,Australia,32.4637,http://linked.data.gov.au/dataset/asgsed3/SAL/21834,0.358373926148,0.00326812397085
21835,Murgheboluc,2,Victoria,AUS,Australia,33.6084,http://linked.data.gov.au/dataset/asgsed3/SAL/21835,0.385109933457,0.00345200259062
21836,Murmungee,2,Victoria,AUS,Australia,52.4793,http://linked.data.gov.au/dataset/asgsed3/SAL/21836,0.426042384864,0.00527486156974
21837,Murnungin,2,Victoria,AUS,Australia,75.5262,http://linked.data.gov.au/dataset/asgsed3/SAL/21837,0.346345107411,0.00751344058973
21838,Murphys Creek (Vic.),2,Victoria,AUS,Australia,76.6885,http://linked.data.gov.au/dataset/asgsed3/SAL/21838,0.386167781328,0.00773698082795
21839,Murra Warra,2,Victoria,AUS,Australia,150.6867,http://linked.data.gov.au/dataset/asgsed3/SAL/21839,0.579181796488,0.0151469183336
21840,Murrabit,2,Victoria,AUS,Australia,51.8302,http://linked.data.gov.au/dataset/asgsed3/SAL/21840,0.415699006782,0.00515154469834
21841,Murrabit West,2,Victoria,AUS,Australia,17.7807,http://linked.data.gov.au/dataset/asgsed3/SAL/21841,0.235046154429,0.00176655066851
21842,Murrawee,2,Victoria,AUS,Australia,7.0313,http://linked.data.gov.au/dataset/asgsed3/SAL/21842,0.119417060246,0.000696777230381
21843,Murray-sunset,2,Victoria,AUS,Australia,6375.5371,http://linked.data.gov.au/dataset/asgsed3/SAL/21843,6.80576800845,0.627348885109
21844,Murraydale,2,Victoria,AUS,Australia,12.2256,http://linked.data.gov.au/dataset/asgsed3/SAL/21844,0.19316083426,0.00121125748314
21845,Murrayville,2,Victoria,AUS,Australia,524.5315,http://linked.data.gov.au/dataset/asgsed3/SAL/21845,1.13854991354,0.0519161667258
21846,Murrindal,2,Victoria,AUS,Australia,15.0859,http://linked.data.gov.au/dataset/asgsed3/SAL/21846,0.283412055645,0.00153548062643
21847,Murrindindi,2,Victoria,AUS,Australia,229.2223,http://linked.data.gov.au/dataset/asgsed3/SAL/21847,0.916599958457,0.0233214627794
21848,Murroon,2,Victoria,AUS,Australia,48.1829,http://linked.data.gov.au/dataset/asgsed3/SAL/21848,0.386018215577,0.00497045132393
21849,Murrumbeena,2,Victoria,AUS,Australia,2.632,http://linked.data.gov.au/dataset/asgsed3/SAL/21849,0.0806358678605,0.000269616461071
21850,Murtoa,2,Victoria,AUS,Australia,323.278,http://linked.data.gov.au/dataset/asgsed3/SAL/21850,0.934435753191,0.0325595015165
21851,Musk,2,Victoria,AUS,Australia,17.0437,http://linked.data.gov.au/dataset/asgsed3/SAL/21851,0.264164158875,0.00173363137323
21852,Musk Vale,2,Victoria,AUS,Australia,7.8557,http://linked.data.gov.au/dataset/asgsed3/SAL/21852,0.190315384746,0.000799218754155
21853,Muskerry,2,Victoria,AUS,Australia,88.0006,http://linked.data.gov.au/dataset/asgsed3/SAL/21853,0.476123904784,0.00887295884102
21854,Myall (Buloke - Vic.),2,Victoria,AUS,Australia,86.8495,http://linked.data.gov.au/dataset/asgsed3/SAL/21854,0.384215260458,0.00863139017401
21855,Myall (Gannawarra - Vic.),2,Victoria,AUS,Australia,85.3652,http://linked.data.gov.au/dataset/asgsed3/SAL/21855,0.542773303442,0.00849067382303
21856,Myamyn,2,Victoria,AUS,Australia,61.6302,http://linked.data.gov.au/dataset/asgsed3/SAL/21856,0.403361466084,0.00632200009506
21857,Myers Flat,2,Victoria,AUS,Australia,30.1884,http://linked.data.gov.au/dataset/asgsed3/SAL/21857,0.256904373802,0.00304446825744
21858,Myola (Vic.),2,Victoria,AUS,Australia,34.793,http://linked.data.gov.au/dataset/asgsed3/SAL/21858,0.307036749742,0.00350542361945
21859,Myrniong,2,Victoria,AUS,Australia,63.0507,http://linked.data.gov.au/dataset/asgsed3/SAL/21859,0.747283311569,0.00643281558167
21860,Myrrhee,2,Victoria,AUS,Australia,157.0775,http://linked.data.gov.au/dataset/asgsed3/SAL/21860,0.703527283136,0.0158491993901
21861,Myrtle Creek (Vic.),2,Victoria,AUS,Australia,47.2959,http://linked.data.gov.au/dataset/asgsed3/SAL/21861,0.398887570201,0.00478390654794
21862,Myrtlebank,2,Victoria,AUS,Australia,15.0214,http://linked.data.gov.au/dataset/asgsed3/SAL/21862,0.328529183075,0.00154219921007
21863,Myrtleford,2,Victoria,AUS,Australia,79.6682,http://linked.data.gov.au/dataset/asgsed3/SAL/21863,0.672679148161,0.00802093473609
21864,Mysia,2,Victoria,AUS,Australia,113.3781,http://linked.data.gov.au/dataset/asgsed3/SAL/21864,0.56560313315,0.0113646712321
21865,Mystic Park,2,Victoria,AUS,Australia,100.0347,http://linked.data.gov.au/dataset/asgsed3/SAL/21865,0.536205064495,0.00994538718398
21866,Mywee,2,Victoria,AUS,Australia,25.7747,http://linked.data.gov.au/dataset/asgsed3/SAL/21866,0.251099941697,0.00257127144236
21867,Nagambie,2,Victoria,AUS,Australia,144.8989,http://linked.data.gov.au/dataset/asgsed3/SAL/21867,0.773852686555,0.0146277153342
21868,Nalangil,2,Victoria,AUS,Australia,17.682,http://linked.data.gov.au/dataset/asgsed3/SAL/21868,0.232958568655,0.00182161264562
21869,Nalinga,2,Victoria,AUS,Australia,19.6988,http://linked.data.gov.au/dataset/asgsed3/SAL/21869,0.251414948896,0.00197946591571
21870,Nambrok,2,Victoria,AUS,Australia,67.0757,http://linked.data.gov.au/dataset/asgsed3/SAL/21870,0.441298279122,0.00688796036865
21871,Nandaly,2,Victoria,AUS,Australia,92.9185,http://linked.data.gov.au/dataset/asgsed3/SAL/21871,0.430599433376,0.00920938499432
21872,Nangana,2,Victoria,AUS,Australia,3.9326,http://linked.data.gov.au/dataset/asgsed3/SAL/21872,0.142715664112,0.000402717737539
21873,Nangeela,2,Victoria,AUS,Australia,55.1522,http://linked.data.gov.au/dataset/asgsed3/SAL/21873,0.412021872499,0.0056181457016
21874,Nangiloc,2,Victoria,AUS,Australia,58.9406,http://linked.data.gov.au/dataset/asgsed3/SAL/21874,0.417651972811,0.00578386696448
21875,Nanneella,2,Victoria,AUS,Australia,95.9291,http://linked.data.gov.au/dataset/asgsed3/SAL/21875,0.492241772365,0.00963015824302
21876,Nap Nap Marra,2,Victoria,AUS,Australia,135.2982,http://linked.data.gov.au/dataset/asgsed3/SAL/21876,0.459945861326,0.0137999092894
21877,Napoleons,2,Victoria,AUS,Australia,46.1811,http://linked.data.gov.au/dataset/asgsed3/SAL/21877,0.430517666478,0.00471740949831
21878,Nar Nar Goon,2,Victoria,AUS,Australia,52.0091,http://linked.data.gov.au/dataset/asgsed3/SAL/21878,0.387594997414,0.00534234653063
21879,Nar Nar Goon North,2,Victoria,AUS,Australia,42.0009,http://linked.data.gov.au/dataset/asgsed3/SAL/21879,0.395896759334,0.00431023273791
21880,Narbethong,2,Victoria,AUS,Australia,154.8712,http://linked.data.gov.au/dataset/asgsed3/SAL/21880,0.677262705863,0.0157870780085
21881,Nareeb,2,Victoria,AUS,Australia,90.6437,http://linked.data.gov.au/dataset/asgsed3/SAL/21881,0.654187361265,0.0092770770509
21882,Nareen,2,Victoria,AUS,Australia,217.7309,http://linked.data.gov.au/dataset/asgsed3/SAL/21882,0.871495748048,0.0221524193111
21883,Nareewillock,2,Victoria,AUS,Australia,93.7982,http://linked.data.gov.au/dataset/asgsed3/SAL/21883,0.460323204566,0.00939399404619
21884,Nariel Valley,2,Victoria,AUS,Australia,1215.3961,http://linked.data.gov.au/dataset/asgsed3/SAL/21884,2.10297480437,0.122262181695
21885,Naring,2,Victoria,AUS,Australia,72.0499,http://linked.data.gov.au/dataset/asgsed3/SAL/21885,0.375701103571,0.00720739058389
21886,Naringal,2,Victoria,AUS,Australia,31.5233,http://linked.data.gov.au/dataset/asgsed3/SAL/21886,0.344344691663,0.0032508426226
21887,Naringal East,2,Victoria,AUS,Australia,32.923,http://linked.data.gov.au/dataset/asgsed3/SAL/21887,0.356747411648,0.00339571275973
21888,Naroghid,2,Victoria,AUS,Australia,21.0875,http://linked.data.gov.au/dataset/asgsed3/SAL/21888,0.306168593363,0.00217038067357
21889,Narracan,2,Victoria,AUS,Australia,37.8748,http://linked.data.gov.au/dataset/asgsed3/SAL/21889,0.402782997237,0.00389914668453
21890,Narraport,2,Victoria,AUS,Australia,166.6758,http://linked.data.gov.au/dataset/asgsed3/SAL/21890,0.679244646317,0.0166642788673
21891,Narrapumelap South,2,Victoria,AUS,Australia,77.97979999999998,http://linked.data.gov.au/dataset/asgsed3/SAL/21891,0.506072728761,0.00797236024439
21892,Narrawong,2,Victoria,AUS,Australia,25.3451,http://linked.data.gov.au/dataset/asgsed3/SAL/21892,0.309368014863,0.00260812516867
21893,Narre Warren,2,Victoria,AUS,Australia,14.5354,http://linked.data.gov.au/dataset/asgsed3/SAL/21893,0.201870002946,0.0014913571811
21894,Narre Warren East,2,Victoria,AUS,Australia,9.4321,http://linked.data.gov.au/dataset/asgsed3/SAL/21894,0.205869530324,0.000967004256508
21895,Narre Warren North,2,Victoria,AUS,Australia,22.0218,http://linked.data.gov.au/dataset/asgsed3/SAL/21895,0.238516370826,0.00225829731592
21896,Narre Warren South,2,Victoria,AUS,Australia,13.234,http://linked.data.gov.au/dataset/asgsed3/SAL/21896,0.192958856701,0.00135845205028
21897,Narrung (Vic.),2,Victoria,AUS,Australia,41.0221,http://linked.data.gov.au/dataset/asgsed3/SAL/21897,0.344951109449,0.00403974165346
21898,Nathalia,2,Victoria,AUS,Australia,189.7545,http://linked.data.gov.au/dataset/asgsed3/SAL/21898,0.674325536441,0.0189805994095
21899,Natimuk,2,Victoria,AUS,Australia,157.3636,http://linked.data.gov.au/dataset/asgsed3/SAL/21899,0.691416165841,0.0158760354598
21900,Natte Yallock,2,Victoria,AUS,Australia,139.4416,http://linked.data.gov.au/dataset/asgsed3/SAL/21900,0.72685959386,0.0141060423123
21901,Natya,2,Victoria,AUS,Australia,234.2478,http://linked.data.gov.au/dataset/asgsed3/SAL/21901,0.914551411437,0.0231170776545
21902,Navarre,2,Victoria,AUS,Australia,107.9488,http://linked.data.gov.au/dataset/asgsed3/SAL/21902,0.573400125826,0.0109145106379
21903,Navigators,2,Victoria,AUS,Australia,21.2645,http://linked.data.gov.au/dataset/asgsed3/SAL/21903,0.284210942412,0.00216995662531
21904,Nayook,2,Victoria,AUS,Australia,10.6315,http://linked.data.gov.au/dataset/asgsed3/SAL/21904,0.171565181523,0.00108925425401
21905,Neds Corner,2,Victoria,AUS,Australia,454.2107,http://linked.data.gov.au/dataset/asgsed3/SAL/21905,1.2773189282,0.0444333494933
21906,Neereman,2,Victoria,AUS,Australia,34.6546,http://linked.data.gov.au/dataset/asgsed3/SAL/21906,0.494131844135,0.00350448949737
21907,Neerim,2,Victoria,AUS,Australia,16.0094,http://linked.data.gov.au/dataset/asgsed3/SAL/21907,0.244759678723,0.00164115357496
21908,Neerim East,2,Victoria,AUS,Australia,96.4133,http://linked.data.gov.au/dataset/asgsed3/SAL/21908,0.694894725067,0.00988904841136
21909,Neerim Junction,2,Victoria,AUS,Australia,15.0015,http://linked.data.gov.au/dataset/asgsed3/SAL/21909,0.268042219248,0.00153718647767
21910,Neerim North,2,Victoria,AUS,Australia,26.781,http://linked.data.gov.au/dataset/asgsed3/SAL/21910,0.380733499259,0.00274416967551
21911,Neerim South,2,Victoria,AUS,Australia,63.7795,http://linked.data.gov.au/dataset/asgsed3/SAL/21911,0.587269365615,0.00654322986192
21912,Neilborough,2,Victoria,AUS,Australia,78.5361,http://linked.data.gov.au/dataset/asgsed3/SAL/21912,0.441306332811,0.00790607370775
21913,Nelse,2,Victoria,AUS,Australia,223.0968,http://linked.data.gov.au/dataset/asgsed3/SAL/21913,0.835097605664,0.0225360173283
21914,Nelson (Vic.),2,Victoria,AUS,Australia,225.208,http://linked.data.gov.au/dataset/asgsed3/SAL/21914,0.858103740739,0.0231208218654
21915,Nerrena,2,Victoria,AUS,Australia,36.614,http://linked.data.gov.au/dataset/asgsed3/SAL/21915,0.417917862255,0.0037812812716
21916,Nerrin Nerrin,2,Victoria,AUS,Australia,134.3852,http://linked.data.gov.au/dataset/asgsed3/SAL/21916,0.678401975693,0.0137400062759
21917,Nerrina,2,Victoria,AUS,Australia,6.8022,http://linked.data.gov.au/dataset/asgsed3/SAL/21917,0.146735917942,0.000693462911876
21918,Nerring,2,Victoria,AUS,Australia,18.7568,http://linked.data.gov.au/dataset/asgsed3/SAL/21918,0.228307093998,0.00191122808867
21919,Netherby (Vic.),2,Victoria,AUS,Australia,422.9746,http://linked.data.gov.au/dataset/asgsed3/SAL/21919,1.16305822294,0.042317575347
21920,Neuarpurr,2,Victoria,AUS,Australia,271.7564,http://linked.data.gov.au/dataset/asgsed3/SAL/21920,0.862853087233,0.0274064855686
21921,New Gisborne,2,Victoria,AUS,Australia,26.2249,http://linked.data.gov.au/dataset/asgsed3/SAL/21921,0.264085053957,0.00267047310105
21922,Newborough,2,Victoria,AUS,Australia,19.4965,http://linked.data.gov.au/dataset/asgsed3/SAL/21922,0.252735362977,0.00200460490019
21923,Newbridge (Vic.),2,Victoria,AUS,Australia,96.3208,http://linked.data.gov.au/dataset/asgsed3/SAL/21923,0.508488451687,0.00971875465027
21924,Newbury,2,Victoria,AUS,Australia,5.7972,http://linked.data.gov.au/dataset/asgsed3/SAL/21924,0.133166975546,0.000590095778712
21925,Newcomb,2,Victoria,AUS,Australia,3.5924,http://linked.data.gov.au/dataset/asgsed3/SAL/21925,0.0790396338357,0.000369297434836
21926,Newfield,2,Victoria,AUS,Australia,25.5553,http://linked.data.gov.au/dataset/asgsed3/SAL/21926,0.266597697088,0.00264135057272
21927,Newham,2,Victoria,AUS,Australia,48.9959,http://linked.data.gov.au/dataset/asgsed3/SAL/21927,0.382086329264,0.00497930620641
