Survey month,State and territory,Leave entitlements,Industry,Classification,Category,Persons Weekly Earnings,Persons Weekly Earnings_RSE,Persons Hourly Earnings,Persons Hourly Earnings_RSE,Persons Employees 000,Persons Employees 000_RSE,Males Weekly Earnings,Males Weekly Earnings_RSE,Males Hourly Earnings,Males Hourly Earnings_RSE,Males Employees 000,Males Employees 000_RSE,Females Weekly Earnings,Females Weekly Earnings_RSE,Females Hourly Earnings,Females Hourly Earnings_RSE,Females Employees 000,Females Employees_RSE,Sub_Category,ParentCategory,Industry_Code
2019,NSW,With leave entitlements,Other services,Mean earnings,Part-time,734.683,25.389,31.843,24.877,0,0,680.615,70.368,27.647,70.969,0,0,742.109,26.114,32.419,25.134,0,0,,Part-time,S
2019,NSW,With leave entitlements,Other services,Mean earnings,Total,1225.595,8.835,32.833,8.23,0,0,1359.217,9.952,34.788,10.298,0,0,966.081,17.649,29.036,15.534,0,0,,Total,S
2019,NSW,With leave entitlements,Total,Mean earnings,Full-time,1733.577,2.043,46.981,2.458,0,0,1844.664,2.164,48.343,2.433,0,0,1576.426,3.229,45.06,3.455,0,0,,Full-time,T
2019,NSW,With leave entitlements,Total,Mean earnings,Part-time,871.508,4.883,39.64,4.746,0,0,986.263,12.242,43.243,14.057,0,0,840.229,5.032,38.674,4.961,0,0,,Part-time,T
2019,NSW,With leave entitlements,Total,Mean earnings,Total,1572.711,1.762,45.611,1.964,0,0,1778.239,2.064,47.952,2.331,0,0,1353.148,2.819,43.12,2.729,0,0,,Total,T
2019,NSW,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Full-time,1310.312,52.33,35.826,54.338,0,0,1310.312,52.33,35.826,54.338,0,0,0,0,0,0,0,0,,Full-time,A
2019,NSW,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Part-time,710.555,35.175,38.358,38.224,0,0,735.573,36.4,38.045,39.77,0,0,493,103.06,41.08,103.06,0,0,,Part-time,A
2019,NSW,Without leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Total,897.688,32.754,37.568,30.93,0,0,928.596,34.093,37.3,32.445,0,0,493,103.06,41.08,103.06,0,0,,Total,A
2019,NSW,Without leave entitlements,Mining,Mean earnings,Full-time,1811.084,42.579,38.052,43.447,0,0,1811.084,42.579,38.052,43.447,0,0,0,0,0,0,0,0,,Full-time,B
2019,NSW,Without leave entitlements,Mining,Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,B
2019,NSW,Without leave entitlements,Mining,Mean earnings,Total,1811.084,42.579,38.052,43.447,0,0,1811.084,42.579,38.052,43.447,0,0,0,0,0,0,0,0,,Total,B
2019,NSW,Without leave entitlements,Manufacturing,Mean earnings,Full-time,1061.771,18.213,28.61,19.852,0,0,1096.697,18.379,29.483,19.349,0,0,788.659,57.574,21.787,58.178,0,0,,Full-time,C
2019,NSW,Without leave entitlements,Manufacturing,Mean earnings,Part-time,443.699,20.919,23.14,21.267,0,0,505.648,35.475,25.019,33.588,0,0,402.527,22.96,21.816,24.445,0,0,,Part-time,C
2019,NSW,Without leave entitlements,Manufacturing,Mean earnings,Total,725.347,12.909,25.679,13.299,0,0,889.972,15.748,27.922,16.067,0,0,455.214,22.998,21.812,23.722,0,0,,Total,C
2019,NSW,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Full-time,2197.828,73.532,46.565,73.081,0,0,2197.828,73.532,46.565,73.081,0,0,0,0,0,0,0,0,,Full-time,D
2019,NSW,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Part-time,1194.825,83.65,72.881,58.785,0,0,1484.153,88.573,86.297,65.232,0,0,270,103.491,30,103.491,0,0,,Part-time,D
2019,NSW,Without leave entitlements,"Electricity, gas, water and waste services",Mean earnings,Total,1576.725,69.417,62.861,56.497,0,0,1802.929,71.276,68.55,60.843,0,0,270,103.491,30,103.491,0,0,,Total,D
2019,NSW,Without leave entitlements,Construction,Mean earnings,Full-time,1427.827,16.225,34.943,16.25,0,0,1451.695,16.923,35.204,17.174,0,0,949.1,62.816,29.791,59.455,0,0,,Full-time,E
2019,NSW,Without leave entitlements,Construction,Mean earnings,Part-time,658.758,28.706,39.351,32.592,0,0,637.872,32.495,30.421,29.969,0,0,774.241,55.196,88.727,72.284,0,0,,Part-time,E
2019,NSW,Without leave entitlements,Construction,Mean earnings,Total,1153.137,14.605,36.534,15.565,0,0,1182.604,15.887,33.605,16.412,0,0,836.87,40.344,67.618,61.222,0,0,,Total,E
2019,NSW,Without leave entitlements,Wholesale trade,Mean earnings,Full-time,1167.385,33.192,30.245,32.833,0,0,1208.247,36.332,31.253,35.912,0,0,966.058,71.479,25.279,72.014,0,0,,Full-time,F
2019,NSW,Without leave entitlements,Wholesale trade,Mean earnings,Part-time,408.877,38.025,23.052,35.607,0,0,377.278,66.003,23.2,62.387,0,0,437.069,40.494,22.921,36.344,0,0,,Part-time,F
2019,NSW,Without leave entitlements,Wholesale trade,Mean earnings,Total,768.792,28.448,26.465,27.176,0,0,887.645,34.743,28.146,34.617,0,0,555.441,35.674,23.448,31.356,0,0,,Total,F
2019,NSW,Without leave entitlements,Retail trade,Mean earnings,Full-time,878.49,21.278,26.207,21.896,0,0,810.067,28.072,24.931,26.875,0,0,988.233,40.644,28.253,41.409,0,0,,Full-time,G
2019,NSW,Without leave entitlements,Retail trade,Mean earnings,Part-time,349.342,10.08,24.576,9.949,0,0,315.771,17.983,23.429,15,0,0,366.173,11.335,25.15,11.961,0,0,,Part-time,G
2019,NSW,Without leave entitlements,Retail trade,Mean earnings,Total,421.478,9.424,24.798,9.246,0,0,427.233,16.607,23.768,14.527,0,0,418.064,11.57,25.409,11.349,0,0,,Total,G
2019,NSW,Without leave entitlements,Accommodation and food services,Mean earnings,Full-time,853.484,23.586,21.994,24.57,0,0,865.716,29.488,21.819,31.292,0,0,839.553,28.637,22.196,30.663,0,0,,Full-time,H
2019,NSW,Without leave entitlements,Accommodation and food services,Mean earnings,Part-time,362.978,11.178,22.577,9.69,0,0,407.753,16.179,23.033,13.768,0,0,328.271,14.026,22.22,12.04,0,0,,Part-time,H
2019,NSW,Without leave entitlements,Accommodation and food services,Mean earnings,Total,427.905,10.764,22.504,9.498,0,0,479.586,14.949,22.853,12.873,0,0,385.732,12.766,22.218,11.663,0,0,,Total,H
2019,NSW,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Full-time,1208.723,14.871,33.059,14.337,0,0,1285.813,15.916,34.955,15.648,0,0,893.876,36.678,25.315,36.166,0,0,,Full-time,I
2019,NSW,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Part-time,590.761,35.724,26.722,30.26,0,0,592.383,36.111,26.613,31.336,0,0,585.817,52.233,27.056,50.688,0,0,,Part-time,I
2019,NSW,Without leave entitlements,"Transport, postal and warehousing",Mean earnings,Total,971.443,13.827,30.626,14.433,0,0,1030.081,14.783,31.878,15.234,0,0,758.619,29.403,26.079,30.17,0,0,,Total,I
2019,NSW,Without leave entitlements,Information Media and telecommunications,Mean earnings,Full-time,1754.112,43.649,52.876,41.682,0,0,2252.1,72.02,59.655,72.423,0,0,1378.039,51.831,47.757,51.59,0,0,,Full-time,J
2019,NSW,Without leave entitlements,Information Media and telecommunications,Mean earnings,Part-time,354.367,58.139,22.496,40.826,0,0,88.867,78.529,18.393,55.421,0,0,502.219,64.255,24.782,56.327,0,0,,Part-time,J
2019,NSW,Without leave entitlements,Information Media and telecommunications,Mean earnings,Total,1106.285,37.203,38.816,31.437,0,0,1349.309,69.985,42.435,59.695,0,0,946.502,41.389,36.437,38.5,0,0,,Total,J
2019,NSW,Without leave entitlements,Financial and insurance services,Mean earnings,Full-time,1874.646,38.951,54.763,37.546,0,0,1876.45,46.139,54.644,41.789,0,0,1869.782,62.346,55.084,58.199,0,0,,Full-time,K
2019,NSW,Without leave entitlements,Financial and insurance services,Mean earnings,Part-time,440.319,50.476,30.554,51.772,0,0,0,0,0,0,0,0,440.319,50.476,30.554,51.772,0,0,,Part-time,K
2019,NSW,Without leave entitlements,Financial and insurance services,Mean earnings,Total,1486.514,35.17,48.212,30.438,0,0,1876.45,46.139,54.644,41.789,0,0,1043.22,46.572,40.9,36.343,0,0,,Total,K
2019,NSW,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Full-time,822.894,68.515,21.653,68.514,0,0,822.894,68.515,21.653,68.514,0,0,0,0,0,0,0,0,,Full-time,L
2019,NSW,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Part-time,429.718,37.709,32.466,36.927,0,0,360.375,85.42,35.343,71.845,0,0,451.512,42.53,31.562,43.786,0,0,,Part-time,L
2019,NSW,Without leave entitlements,"Rental, hiring and real estate services",Mean earnings,Total,512.412,32.961,30.192,33.12,0,0,604.081,53.013,28.13,48.811,0,0,451.512,42.53,31.562,43.786,0,0,,Total,L
2019,NSW,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Full-time,1471.573,25.703,36.118,24.692,0,0,1656.471,39.141,39.554,37.919,0,0,1259.674,37.652,32.521,37.802,0,0,,Full-time,M
2019,NSW,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Part-time,732.371,30.481,58.455,27.218,0,0,657.975,42.528,58.58,44.705,0,0,781.329,35.492,58.372,33.425,0,0,,Part-time,M
2019,NSW,Without leave entitlements,"Professional, scientific and technical services",Mean earnings,Total,1147.671,17.705,46.166,14.559,0,0,1290.077,31.161,46.94,25.213,0,0,1019.377,26.379,45.507,23.354,0,0,,Total,M
2019,NSW,Without leave entitlements,Administrative and support services,Mean earnings,Full-time,1192.033,30.341,32.661,29.445,0,0,1008.334,54.41,25.51,51.59,0,0,1358.074,41.997,39.124,41.476,0,0,,Full-time,N
2019,NSW,Without leave entitlements,Administrative and support services,Mean earnings,Part-time,549.715,22.186,31.503,20.317,0,0,501.6,33.591,26.135,28.607,0,0,569.77,28.192,33.74,24.325,0,0,,Part-time,N
2019,NSW,Without leave entitlements,Administrative and support services,Mean earnings,Total,735.114,21.868,31.837,20.336,0,0,702.112,40.875,25.888,33.005,0,0,752.597,23.748,34.989,21.648,0,0,,Total,N
2019,NSW,Without leave entitlements,Public administration and safety,Mean earnings,Full-time,1702.207,36.145,48.743,35.344,0,0,1502.888,35.079,43.101,33.517,0,0,2000.55,62.853,57.187,62.651,0,0,,Full-time,O
2019,NSW,Without leave entitlements,Public administration and safety,Mean earnings,Part-time,580.398,41.872,39.513,41.782,0,0,632.865,62.205,48.369,58.509,0,0,528.582,54.162,30.768,45.971,0,0,,Part-time,O
2019,NSW,Without leave entitlements,Public administration and safety,Mean earnings,Total,1270.367,31.296,45.19,28.74,0,0,1205.719,32.548,44.901,32.567,0,0,1352.644,54.602,45.558,48.12,0,0,,Total,O
2019,NSW,Without leave entitlements,Education and training,Mean earnings,Full-time,1505.825,32.711,44.403,33.83,0,0,1806.958,47.659,52.95,49.587,0,0,1221.82,36.643,36.342,34.477,0,0,,Full-time,P
2019,NSW,Without leave entitlements,Education and training,Mean earnings,Part-time,837.986,32.383,63.481,33.749,0,0,1144.822,56.419,94.44,53.379,0,0,593.946,21.976,38.858,18.863,0,0,,Part-time,P
2019,NSW,Without leave entitlements,Education and training,Mean earnings,Total,961.226,23.326,59.96,28.922,0,0,1276.372,42.218,86.197,46.957,0,0,702.523,18.049,38.423,16.121,0,0,,Total,P
2019,NSW,Without leave entitlements,Health care and social assistance,Mean earnings,Full-time,1630.922,23.797,47.194,22.904,0,0,2638.288,42.906,65.733,41.507,0,0,1164.943,28.307,38.618,30.796,0,0,,Full-time,Q
2019,NSW,Without leave entitlements,Health care and social assistance,Mean earnings,Part-time,538.532,9.895,33.421,9.642,0,0,692.838,27.892,36.853,27.294,0,0,504.694,11.581,32.669,12.014,0,0,,Part-time,Q
2019,NSW,Without leave entitlements,Health care and social assistance,Mean earnings,Total,760.666,13.06,36.222,10.769,0,0,1295.55,30.378,45.8,26.695,0,0,620.539,14.222,33.713,13.198,0,0,,Total,Q
2019,NSW,Without leave entitlements,Arts and recreation services,Mean earnings,Full-time,1290.156,61.825,33.022,60.375,0,0,1290.156,61.825,33.022,60.375,0,0,0,0,0,0,0,0,,Full-time,R
2019,NSW,Without leave entitlements,Arts and recreation services,Mean earnings,Part-time,697.46,30.755,70.067,41.911,0,0,1153.401,54.658,140.014,60.62,0,0,441.805,22.49,30.846,20.089,0,0,,Part-time,R
2019,NSW,Without leave entitlements,Arts and recreation services,Mean earnings,Total,756.914,26.361,66.351,39.366,0,0,1185.789,40.11,114.675,55.693,0,0,441.805,22.49,30.846,20.089,0,0,,Total,R
2019,NSW,Without leave entitlements,Other services,Mean earnings,Full-time,1084.546,32.946,23.922,28.847,0,0,1145.186,44.079,23.201,39.541,0,0,975.903,46.258,25.214,44.972,0,0,,Full-time,S
2019,NSW,Without leave entitlements,Other services,Mean earnings,Part-time,432.929,28.596,20.693,25.275,0,0,382.223,42.051,18.936,39.291,0,0,456.157,33.526,21.497,29.999,0,0,,Part-time,S
2019,NSW,Without leave entitlements,Other services,Mean earnings,Total,668.081,23.326,21.858,19.783,0,0,790.885,34.384,21.22,26.197,0,0,574.529,32.664,22.344,29.586,0,0,,Total,S
2019,NSW,Without leave entitlements,Total,Mean earnings,Full-time,1308.463,6.354,34.884,5.792,0,0,1374.164,7.949,35.309,7.308,0,0,1157.398,11.802,33.911,11.456,0,0,,Full-time,T
2019,NSW,Without leave entitlements,Total,Mean earnings,Part-time,493.591,6.673,32.888,7.806,0,0,571.824,12.422,38.531,14.247,0,0,442.265,6.251,29.17,6.433,0,0,,Part-time,T
2019,NSW,Without leave entitlements,Total,Mean earnings,Total,735.958,4.343,33.478,5.319,0,0,914.296,6.724,37.166,8.787,0,0,567.597,5.008,29.997,5.344,0,0,,Total,T
2019,NSW,Total employees,"Agriculture, forestry and fishing",Mean earnings,Full-time,1726.734,29.506,40.023,23.742,0,0,1885.346,32.701,41.526,25.695,0,0,1293.055,33.646,35.913,32.48,0,0,,Full-time,A
2019,NSW,Total employees,"Agriculture, forestry and fishing",Mean earnings,Part-time,682.988,32.846,39.3,33.829,0,0,735.573,36.4,38.045,39.77,0,0,577.083,52.745,41.827,54.742,0,0,,Part-time,A
2019,NSW,Total employees,"Agriculture, forestry and fishing",Mean earnings,Total,1458.301,26.06,39.837,19.354,0,0,1609.283,29.02,40.69,21.561,0,0,1078.127,31.432,37.688,30.406,0,0,,Total,A
2019,NSW,Total employees,Mining,Mean earnings,Full-time,2401.71,19.266,53.335,19.356,0,0,2512.532,20.406,54.61,20.648,0,0,1688.196,42.704,43.707,48.315,0,0,,Full-time,B
2019,NSW,Total employees,Mining,Mean earnings,Part-time,1199,103.219,52.13,103.219,0,0,0,0,0,0,0,0,1199,103.219,52.13,103.219,0,0,,Part-time,B
2019,NSW,Total employees,Mining,Mean earnings,Total,2379.247,18.899,53.312,18.657,0,0,2512.532,20.406,54.61,20.648,0,0,1627.527,37.953,44.907,41.108,0,0,,Total,B
2019,NSW,Total employees,Manufacturing,Mean earnings,Full-time,1483.424,5.939,38.791,5.804,0,0,1537.451,6.31,39.304,6.189,0,0,1264.895,13.761,36.716,15.186,0,0,,Full-time,C
2019,NSW,Total employees,Manufacturing,Mean earnings,Part-time,787.512,16.534,33.829,15.999,0,0,985.736,37.37,38.139,32.418,0,0,697.735,21.119,31.821,20.511,0,0,,Part-time,C
2019,NSW,Total employees,Manufacturing,Mean earnings,Total,1366.591,5.96,37.971,5.783,0,0,1497.322,6.405,39.219,6.175,0,0,1031.255,11.16,34.732,11.604,0,0,,Total,C
2019,NSW,Total employees,"Electricity, gas, water and waste services",Mean earnings,Full-time,1965.154,15.345,49.702,16.822,0,0,1995.826,15.94,50.24,17.237,0,0,1788.098,38.724,46.598,38.123,0,0,,Full-time,D
2019,NSW,Total employees,"Electricity, gas, water and waste services",Mean earnings,Part-time,1571.918,47.147,75.405,39.593,0,0,1848.638,59.232,92.665,48.746,0,0,1212.752,93.026,53.003,86.215,0,0,,Part-time,D
2019,NSW,Total employees,"Electricity, gas, water and waste services",Mean earnings,Total,1917.544,14.299,52.814,14.837,0,0,1983.514,14,53.789,13.856,0,0,1621.962,36.48,48.447,37.848,0,0,,Total,D
2019,NSW,Total employees,Construction,Mean earnings,Full-time,1507.961,7.602,36.947,7.117,0,0,1523.282,8.063,37.068,7.596,0,0,1318.317,18.297,35.469,18.273,0,0,,Full-time,E
2019,NSW,Total employees,Construction,Mean earnings,Part-time,662.233,21.903,49.227,32.611,0,0,672.023,26.845,46.018,39.256,0,0,631.719,36.146,59.005,54.024,0,0,,Part-time,E
2019,NSW,Total employees,Construction,Mean earnings,Total,1394.307,7.166,38.591,7.167,0,0,1427.333,7.88,38.069,8.015,0,0,1088.081,16.399,43.361,26.28,0,0,,Total,E
2019,NSW,Total employees,Wholesale trade,Mean earnings,Full-time,1614.951,10.464,44.656,10.81,0,0,1750.396,11.095,49.005,11.352,0,0,1328.332,15.617,35.368,15.518,0,0,,Full-time,F
2019,NSW,Total employees,Wholesale trade,Mean earnings,Part-time,682.99,27.295,29.936,23.697,0,0,760.949,47.33,33.441,39.664,0,0,624.006,31.757,27.285,24.84,0,0,,Part-time,F
2019,NSW,Total employees,Wholesale trade,Mean earnings,Total,1478.78,9.837,42.478,9.829,0,0,1653.524,10.25,47.465,10.283,0,0,1164.319,14.864,33.455,14.205,0,0,,Total,F
2019,NSW,Total employees,Retail trade,Mean earnings,Full-time,1313.744,7.336,35.262,8.117,0,0,1401.307,10.475,35.627,10.205,0,0,1205.43,10.977,34.811,11.206,0,0,,Full-time,G
2019,NSW,Total employees,Retail trade,Mean earnings,Part-time,419.279,7.745,24.728,7.706,0,0,397.284,13.098,24.381,11.187,0,0,430.232,9.2,24.9,9.357,0,0,,Part-time,G
2019,NSW,Total employees,Retail trade,Mean earnings,Total,867.686,6.022,30.009,5.499,0,0,1025.57,9.183,31.419,7.829,0,0,742.12,7.974,28.888,7.061,0,0,,Total,G
2019,NSW,Total employees,Accommodation and food services,Mean earnings,Full-time,1226.027,14.298,31.944,13.052,0,0,1289.673,19.88,34.025,18.913,0,0,1156.802,18.832,29.677,17.1,0,0,,Full-time,H
2019,NSW,Total employees,Accommodation and food services,Mean earnings,Part-time,387.048,10.119,22.888,8.736,0,0,411.53,14.271,22.56,12.2,0,0,369.244,12.996,23.128,11.104,0,0,,Part-time,H
2019,NSW,Total employees,Accommodation and food services,Mean earnings,Total,685.435,11.056,26.087,8.962,0,0,767.895,14.476,27.174,11.434,0,0,616.148,12.539,25.17,9.729,0,0,,Total,H
2019,NSW,Total employees,"Transport, postal and warehousing",Mean earnings,Full-time,1574.935,6.46,40.412,6.706,0,0,1646.235,7.748,41.787,8.102,0,0,1324.516,14.081,35.642,14.557,0,0,,Full-time,I
2019,NSW,Total employees,"Transport, postal and warehousing",Mean earnings,Part-time,879.192,23.641,36.098,22.495,0,0,952.663,24.763,36.628,22.675,0,0,724.404,41.095,35.012,40.828,0,0,,Part-time,I
2019,NSW,Total employees,"Transport, postal and warehousing",Mean earnings,Total,1452.653,6.385,39.66,7.027,0,0,1537.575,7.54,40.991,8.133,0,0,1182.612,14.063,35.493,15.497,0,0,,Total,I
2019,NSW,Total employees,Information Media and telecommunications,Mean earnings,Full-time,1725.681,12.715,46.706,12.307,0,0,1782.609,15.833,46.079,16.073,0,0,1619.287,20.749,47.878,21.297,0,0,,Full-time,J
2019,NSW,Total employees,Information Media and telecommunications,Mean earnings,Part-time,1008.079,42.689,38.007,40.159,0,0,1307.608,97.932,34.059,63.193,0,0,925.459,49.251,39.097,48.535,0,0,,Part-time,J
2019,NSW,Total employees,Information Media and telecommunications,Mean earnings,Total,1625.167,12.608,45.488,12.257,0,0,1758.248,15.438,45.463,15.464,0,0,1433.286,19.929,45.524,20.197,0,0,,Total,J
2019,NSW,Total employees,Financial and insurance services,Mean earnings,Full-time,2446.892,9.139,65.364,8.932,0,0,2671.166,11.285,68.977,10.257,0,0,2167.096,15.213,60.812,14.465,0,0,,Full-time,K
2019,NSW,Total employees,Financial and insurance services,Mean earnings,Part-time,1026.485,22.312,45.366,20.505,0,0,1128.659,81.541,56.023,77.822,0,0,1021.117,22.965,44.806,21.145,0,0,,Part-time,K
2019,NSW,Total employees,Financial and insurance services,Mean earnings,Total,2262.797,8.417,62.762,7.675,0,0,2650.782,11.145,68.806,10.002,0,0,1890.62,13.587,56.922,11.877,0,0,,Total,K
2019,NSW,Total employees,"Rental, hiring and real estate services",Mean earnings,Full-time,1726.547,11.537,47.568,11.574,0,0,1982.174,19.026,51.175,19.73,0,0,1438.464,21.375,43.503,23.708,0,0,,Full-time,L
2019,NSW,Total employees,"Rental, hiring and real estate services",Mean earnings,Part-time,678.243,31.531,33.983,26.51,0,0,666.578,69.75,36.216,55.861,0,0,680.974,36.014,33.46,31.52,0,0,,Part-time,L
2019,NSW,Total employees,"Rental, hiring and real estate services",Mean earnings,Total,1501.414,10.035,44.65,9.305,0,0,1864.83,18.091,49.841,18.234,0,0,1195.8,18.755,40.286,18.866,0,0,,Total,L
2019,NSW,Total employees,"Professional, scientific and technical services",Mean earnings,Full-time,2005.388,8.099,54.066,7.919,0,0,2240.432,9.354,58.384,8.964,0,0,1635.907,9.448,47.408,9.929,0,0,,Full-time,M
2019,NSW,Total employees,"Professional, scientific and technical services",Mean earnings,Part-time,908.343,13.89,46.95,13.991,0,0,957.135,33.847,50.018,31.254,0,0,887.35,14.976,45.63,15.222,0,0,,Part-time,M
2019,NSW,Total employees,"Professional, scientific and technical services",Mean earnings,Total,1834.529,7.306,52.946,6.59,0,0,2133.61,8.808,57.675,8.19,0,0,1449.443,8.331,46.965,7.937,0,0,,Total,M
2019,NSW,Total employees,Administrative and support services,Mean earnings,Full-time,1475.39,11.762,38.011,11.496,0,0,1542.117,18.238,39.128,17.976,0,0,1416.409,15.626,37.024,15.6,0,0,,Full-time,N
2019,NSW,Total employees,Administrative and support services,Mean earnings,Part-time,637.024,12.532,34.848,13.603,0,0,588.868,29.043,28.221,25.252,0,0,657.001,17.749,37.597,17.816,0,0,,Part-time,N
2019,NSW,Total employees,Administrative and support services,Mean earnings,Total,1122.99,9.211,36.682,9.229,0,0,1244.857,16.928,35.727,16.354,0,0,1043.353,10.152,37.306,10.895,0,0,,Total,N
2019,NSW,Total employees,Public administration and safety,Mean earnings,Full-time,1871.549,9.293,52.906,9.828,0,0,1937.869,9.899,52.29,10.317,0,0,1780.688,12.58,53.749,12.493,0,0,,Full-time,O
2019,NSW,Total employees,Public administration and safety,Mean earnings,Part-time,910.604,16.42,44.536,16.572,0,0,784.952,46.078,45.431,50.222,0,0,936.698,17.321,44.35,16.909,0,0,,Part-time,O
2019,NSW,Total employees,Public administration and safety,Mean earnings,Total,1758.279,8.745,51.919,8.916,0,0,1893.794,9.616,52.028,9.753,0,0,1605.343,11.437,51.797,10.789,0,0,,Total,O
2019,NSW,Total employees,Education and training,Mean earnings,Full-time,1817.017,5.349,53.894,5.378,0,0,1986.49,9.522,56.662,10.151,0,0,1737.067,7.501,52.588,7.373,0,0,,Full-time,P
2019,NSW,Total employees,Education and training,Mean earnings,Part-time,841.463,13.985,50.724,17.971,0,0,1082.008,42.942,79.846,45.566,0,0,754.692,10.854,40.219,10.622,0,0,,Part-time,P
2019,NSW,Total employees,Education and training,Mean earnings,Total,1466.786,5.355,52.756,7.366,0,0,1700.158,11.411,64.001,18.607,0,0,1366.466,6.178,47.922,5.505,0,0,,Total,P
2019,NSW,Total employees,Health care and social assistance,Mean earnings,Full-time,1556.27,5.18,46.793,9.545,0,0,1798.547,8.843,60.794,23.2,0,0,1470.466,5.88,41.835,6.211,0,0,,Full-time,Q
2019,NSW,Total employees,Health care and social assistance,Mean earnings,Part-time,799.099,6.963,38.91,6.894,0,0,948.334,18.472,43.324,18.118,0,0,769.748,5.806,38.054,5.897,0,0,,Part-time,Q
2019,NSW,Total employees,Health care and social assistance,Mean earnings,Total,1202.898,4.189,43.118,6.014,0,0,1496.881,9.281,54.653,17.283,0,0,1121.817,4.02,39.953,3.824,0,0,,Total,Q
2019,NSW,Total employees,Arts and recreation services,Mean earnings,Full-time,1679.46,17.065,43.92,16.34,0,0,1543.868,21.811,41.807,21.037,0,0,1954.52,29.666,48.206,28.562,0,0,,Full-time,R
2019,NSW,Total employees,Arts and recreation services,Mean earnings,Part-time,680.215,25.89,62.589,37.744,0,0,1088.685,50.313,124.631,58.791,0,0,473.863,17.974,31.247,18.874,0,0,,Part-time,R
2019,NSW,Total employees,Arts and recreation services,Mean earnings,Total,1139.609,14.65,54.006,24.57,0,0,1375.174,22.082,72.502,38.545,0,0,913.945,20.02,36.287,16.445,0,0,,Total,R
2019,NSW,Total employees,Other services,Mean earnings,Full-time,1279.839,9.522,32.04,9.44,0,0,1355.324,9.878,33.893,10.628,0,0,1071.533,22.262,26.926,21.885,0,0,,Full-time,S
2019,NSW,Total employees,Other services,Mean earnings,Part-time,563.074,17.317,25.502,16.541,0,0,449.571,41.678,20.902,39.808,0,0,597.122,19.234,26.881,18.241,0,0,,Part-time,S
2019,NSW,Total employees,Other services,Mean earnings,Total,1103.655,8.397,30.433,7.401,0,0,1271.147,9.805,32.686,10.018,0,0,841.343,15.511,26.904,13.385,0,0,,Total,S
2019,NSW,Total employees,Total,Mean earnings,Full-time,1690.466,1.978,45.763,2.314,0,0,1788.977,2.193,46.811,2.371,0,0,1544.456,3.126,44.215,3.376,0,0,,Full-time,T
2019,NSW,Total employees,Total,Mean earnings,Part-time,668.39,4.068,36.01,4.669,0,0,703.424,9.33,40.01,10.966,0,0,652.503,3.783,34.201,3.693,0,0,,Part-time,T
2019,NSW,Total employees,Total,Mean earnings,Total,1375.368,1.567,42.753,1.575,0,0,1583.93,2.155,45.525,2.537,0,0,1158.968,2.333,39.886,1.896,0,0,,Total,T
2019,VIC,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Full-time,1398.756,22.967,32.634,23.288,0,0,1284.579,23.615,29.363,23.597,0,0,1772.74,53.386,43.348,51.806,0,0,,Full-time,A
2019,VIC,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Part-time,742.571,44.584,28.088,44.953,0,0,739.537,70.284,28.227,70.97,0,0,745.317,68.928,27.962,69.339,0,0,,Part-time,A
2019,VIC,With leave entitlements,"Agriculture, forestry and fishing",Mean earnings,Total,1328.589,21.553,32.148,21.362,0,0,1246.903,23.232,29.285,23.489,0,0,1555.144,49.046,40.089,46.177,0,0,,Total,A
2019,VIC,With leave entitlements,Mining,Mean earnings,Full-time,2676.397,35.494,62.11,33.86,0,0,2654.985,41.744,61.003,39.784,0,0,2757.407,69.791,66.299,71.175,0,0,,Full-time,B
2019,VIC,With leave entitlements,Mining,Mean earnings,Part-time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Part-time,B
2019,VIC,With leave entitlements,Mining,Mean earnings,Total,2676.397,35.494,62.11,33.86,0,0,2654.985,41.744,61.003,39.784,0,0,2757.407,69.791,66.299,71.175,0,0,,Total,B
2019,VIC,With leave entitlements,Manufacturing,Mean earnings,Full-time,1549.269,9.536,41.007,9.358,0,0,1513.216,8.76,39.116,8.225,0,0,1669.59,26.093,47.41,25.359,0,0,,Full-time,C
2019,VIC,With leave entitlements,Manufacturing,Mean earnings,Part-time,732.019,25.167,30.899,24.008,0,0,719.777,39.768,28.938,40.449,0,0,746.595,29.771,33.233,28.225,0,0,,Part-time,C
2019,VIC,With leave entitlements,Manufacturing,Mean earnings,Total,1474.985,8.98,40.086,8.638,0,0,1460.876,8.394,38.445,7.867,0,0,1517.068,23.877,45.04,22.298,0,0,,Total,C
